num_examples: 2100 : loss: 3.88578000549,
num_examples: 300 : loss: 3.84601114048,
num_examples: 600 : loss: 3.85919004051,
num_examples: 900 : loss: 3.86929157512,
num_examples: 1200 : loss: 3.88647435457,
num_examples: 1500 : loss: 3.87704142063,
num_examples: 1800 : loss: 3.88911957567,
num_examples: 2100 : loss: 3.87423055136,
num_examples: 300 : loss: 3.86420454545,
num_examples: 600 : loss: 3.8583038657,
num_examples: 900 : loss: 3.87523946031,
num_examples: 1200 : loss: 3.84274023277,
num_examples: 1500 : loss: 3.85728422823,
num_examples: 1800 : loss: 3.84311530143,
num_examples: 2100 : loss: 3.87508282409,
num_examples: 300 : loss: 3.85559556097,
num_examples: 600 : loss: 3.84699000961,
num_examples: 900 : loss: 3.84452846059,
num_examples: 1200 : loss: 3.85159768951,
num_examples: 1500 : loss: 3.8494331056,
num_examples: 1800 : loss: 3.84775345029,
num_examples: 2100 : loss: 3.85218947405,
num_examples: 300 : loss: 3.83354332601,
num_examples: 600 : loss: 3.82782674746,
num_examples: 900 : loss: 3.8322614838,
num_examples: 1200 : loss: 3.8446902465,
num_examples: 1500 : loss: 3.83168686487,
num_examples: 1800 : loss: 3.83754119747,
num_examples: 2100 : loss: 3.81856117825,
num_examples: 300 : loss: 3.83241125378,
num_examples: 600 : loss: 3.82744009201,
num_examples: 900 : loss: 3.81071606358,
num_examples: 1200 : loss: 3.81404662181,
num_examples: 1500 : loss: 3.81602452966,
num_examples: 1800 : loss: 3.83676745743,
num_examples: 2100 : loss: 3.83050157924,
num_examples: 300 : loss: 3.81328532683,
num_examples: 600 : loss: 3.80397083562,
num_examples: 900 : loss: 3.80841587133,
num_examples: 1200 : loss: 3.80371935938,
num_examples: 1500 : loss: 3.82502489014,
num_examples: 1800 : loss: 3.81810714776,
num_examples: 2100 : loss: 3.81440881626,
num_examples: 300 : loss: 3.81787455369,
num_examples: 600 : loss: 3.80695979813,
num_examples: 900 : loss: 3.82223547789,
num_examples: 1200 : loss: 3.81725787902,
num_examples: 1500 : loss: 3.8206103234,
num_examples: 1800 : loss: 3.80850255768,
num_examples: 2100 : loss: 3.81262273414,
num_examples: 300 : loss: 3.78599757965,
num_examples: 600 : loss: 3.80101019637,
num_examples: 900 : loss: 3.80185989426,
num_examples: 1200 : loss: 3.81165631008,
num_examples: 1500 : loss: 3.7953901744,
num_examples: 1800 : loss: 3.79874519363,
num_examples: 2100 : loss: 3.80360563719,
num_examples: 300 : loss: 3.80277653804,
num_examples: 600 : loss: 3.79947215737,
num_examples: 900 : loss: 3.81185800604,
num_examples: 1200 : loss: 3.80475315847,
num_examples: 1500 : loss: 3.80824121121,
num_examples: 1800 : loss: 3.82121927355,
num_examples: 2100 : loss: 3.82367653117,
num_examples: 300 : loss: 3.77788167742,
num_examples: 600 : loss: 3.78458785361,
num_examples: 900 : loss: 3.77531498901,
num_examples: 1200 : loss: 3.81264719514,
num_examples: 1500 : loss: 3.79117000824,
num_examples: 1800 : loss: 3.78325065229,
num_examples: 2100 : loss: 3.79306595029,
num_examples: 300 : loss: 3.77979092282,
num_examples: 600 : loss: 3.787059702,
num_examples: 900 : loss: 3.79763715325,
num_examples: 1200 : loss: 3.75859181887,
num_examples: 1500 : loss: 3.78766006935,
num_examples: 1800 : loss: 3.76281370159,
num_examples: 2100 : loss: 3.80792879703,
num_examples: 300 : loss: 3.78022263801,
num_examples: 600 : loss: 3.78256960656,
num_examples: 900 : loss: 3.78511827108,
num_examples: 1200 : loss: 3.78408661769,
num_examples: 1500 : loss: 3.78805015792,
